000002534000010280200034000020000740906000300140203000708000001300009600460070803,671892534534617289289534176823961745956748312147253968798326451315489627462175893
090060085180002369360900000050040008000009004074200050000736590700000000509000073,497361285185472369362958417953647128621589734874213956248736591736195842519824673
570203001903004085041000300700000190000098000219007030054806070002970010090020053,576283941923714685841569327768352194435198762219647538154836279382975416697421853
500280006980053000023607008618075040407800060005064780351000604700000800809010075,574281936986453127123697458618975342497832561235164789351728694762549813849316275
000105006160800900390700501001907805050380060080000003070008659000000400008509207,827195346165843972394726581431967825952381764786254193273418659519672438648539217
860309000000820090004050083158000000009000002000703005620001900907005004081000000,862349751513827496794156283158264379379518642246793815625471938937685124481932567
540039002013780694700420000020070068600200300400050027301000009804000050000540831,546139782213785694798426513125374968687291345439658127351862479874913256962547831
048090702000084069936002040405009300029045806061020054000010000100006480050030200,548691732712384569936572148475869321329145876861723954283417695197256483654938217
000074509150086040400000300004501603326040150005060000041000936507030001630019005,863274519159386742472195368784521693326948157915763824241857936597632481638419275
004398052305040100800050473070402390000935700900807200000673004269080500437000861,714398652325746189896251473178462395642935718953817246581673924269184537437529861
900008745040000280870000903004012300700040108008709524000050630063407050000080070,926138745341975286875624913654812397792543168138769524487251639263497851519386472
600090103500008400000200090000006005000000930020070608050302019098400000207059004,642795183519638427873241596384916275765824931921573648456382719198467352237159864
093050100400820069010070040230009500001005000000362071304090708000040000020008000,893654127475821369612973845237419586961785432548362971354296718186547293729138654
020005603703012800800040020080000010000100400010008005001039002000051030009064050,124985673753612849896347521487593216935126487612478395541839762268751934379264158
300100460068004093010000000050240000690080300204000006006000050005030748000002000,372198465568724193419365287753246819691587324284913576836471952125639748947852631
376200000024719600091060200030000002900027030007030900050380004040001098180042500,376254819824719653591863247435198762918627435267435981759386124642571398183942576
000730061000090200000040570006003840280000150054100730000054010005060420008010600,842735961537691284691842573176523849283479156954186732769254318315968427428317695
310900507004705036000300000000004002030090000000600070760030010083010000500020700,318962547924785136675341928856174392137298654249653871762839415483517269591426783
180030000930000008702096010007400009000000700860027105009680400000240050600053000,186534297934172568752896314217465839495318726863927145529681473378249651641753982
802000005973020000010897000400000007030000419759614208306000000080400050045700300,862341975973526841514897623421983567638275419759614238396152784287439156145768392
000010000000000510840000903907003104000040009453160070078000090006000205090600780,735916428629384517841275963967823154182547639453169872278451396316798245594632781
200605090000070500060009803090050032008000604057060000640030000900000008003002000,234685197819473526765129843496851732128397654357264981641938275972546318583712469
000400608000006005780009300060103020070908006300060700000890012900000000508000007,295431678143786295786529341869173524472958136351264789637895412924617853518342967
010060078000821004400500012000050460000206000706300080390000705000003120672005009,215469378937821654468537912129758463843216597756394281391682745584973126672145839
003047000080012009041308000026789400308020090500130780400000050030061070000200003,953647128687512349241398567126789435378425691594136782412873956835961274769254813
009100004240030000317000680026000000973080400504000310001000069000760103000009002,869157234245836971317924685126473598973581426584692317731245869492768153658319742
581000094700500008003806015065000800102300000000000030609100250200600080804720001,581237694746591328923846715365412879192378546478965132639184257217659483854723961
050000009001060004040000360000004800000100045007520001500700006204036000076050410,653482179921367584748915362195674823862193745437528691589741236214836957376259418
040106005000940060060070100081000500705000004294000700400000350050007026900250408,849136275517942863362578149681794532735821694294365781428619357153487926976253418
147005890000170200006409000001000070000090030060708509000830006700650980050001300,147265893985173264236489715591342678872596431364718529429837156713654982658921347
003280075000603082402000003200005090000002010031870000304098050060420009008530001,613289475579643182482751963246315798857962314931874526324198657165427839798536241
800000500400800302900700400009600007510204063040301250003047005004560001005002634,872436519456819372931725486329658147518274963647391258163947825284563791795182634
509206080080900025020835900000009630900070200308002001400001800000004569097000010,539246187684917325721835946172589634946173258358462791465391872813724569297658413
000801200800000419100020060508300000070000520200000073020085007001000004760900080,697841235852763419134529768518372946376498521249156873423685197981237654765914382
801700005200030478790582006000004050048000300012098000400000512053800007000005080,831746295265139478794582136376214859948657321512398764487963512653821947129475683
000010003431607809900002000607000040320009080010700000003076000009030160086000307,562918473431657829978342615697183542324569781815724936153876294749235168286491357
000000005700309412320000608245700000081005290937000060003820750070900840000000021,416278935758369412329541678245796183681435297937182564163824759572913846894657321
042310970900040281000009400003000520700000000006090000009467030600030790078900002,542318976937645281861279453193786524785124369426593817259467138614832795378951642
005040070003009065710006000050020600000417000030608020500030040080065310000004008,965341872843279165712586934457923681628417593139658427591832746284765319376194258
301020780060030000408706000070008540000002860006003070030147900005060304040305600,391524786267831495458796231973618542514972863826453179632147958785269314149385627
004290600000060000560040800872003000640009010300070008006752000030080005000036120,784295631129368574563147892872513946645829713391674258416752389237981465958436127
000007080071000500890000706503700000008320460600805070005600047902000600000900300,356297184271468539894153726523746891718329465649815273185632947932574618467981352
005620400038190005000500000040000060580030907100000504094076000867905302251340670,915627438638194725472583196749851263586432917123769584394276851867915342251348679
004001000080300004050800300005000030870130900030000020093000042020050700000692183,364971258789325614251846379415269837872134965936587421693718542128453796547692183
700010002060072540000004060500006800020007004000900050610280300208731406007400000,745613982963872541182594763571346829829157634436928157614289375258731496397465218
052004003030207048800306000000013070000725086070048010190570804700009102400001000,652184793931257648847396521584613279319725486276948315193572864768439152425861937
010700098900001004000983200520400801000268000080000400000300000040002607001050000,216745398938621754457983216529437861174268539683519472892376145345192687761854923
030450700002003040409000000000700100060000000000068030315002009087905004090006080,836459712172683945459127863528734196763291458941568237315842679687915324294376581
702930000800700503053060000008400370000287100127390408280000000000500820300070000,742935681816724593953168247698451372534287169127396458281649735479513826365872914
100000000009002060006839150050400081040090000070008004008700096067010800090000705,185674239739152468426839157653427981842591673971368524218745396567913842394286715
008320045000010300000958160007031094310047020020560730000080603200005000001000050,178326945596714382432958167657231894319847526824569731945182673283675419761493258
600700008007980160300060079008030600090047000002008043000000026005800001806000035,649721358527983164381564279458239617193647582762158943974315826235876491816492735
000420010008017000005800003001040530029700006004000800582000000097000000400000020,973425618648317259215896473861942537329758146754631892582173964197264385436589721
000040001020607300000012976060000007800030020700580010070400100581000060000000038,637849251129657384458312976365291847814736529792584613273468195581973462946125738
580000610419076000763010005040900008000001200830000009100000000378000400605034071,582349617419576382763812945241953768957681234836427159124768593378195426695234871
610000040407800001000200605005070000300108060020400008560003100000040306000900000,612357849457896231893214675185679423349128567726435918564783192971542386238961754
160000900000002080000400706078006000950700000016209075000100594830000160500007803,165873942749562381283491756478356219952714638316289475627138594834925167591647823
800000000010089000035700001020038006160040005003206000002100030690003070080005190,847351269216489753935762841729538416168947325453216987572194638691823574384675192
900050702070890001856217000208030056700000009090085020304900075000002040007040000,931456782472893561856217394248739156765124839193685427384961275519372648627548913
040005106705801034000900000476000800000000702000107000800520001017090045000003600,948375126725861934631942587476259813193486752582137469869524371317698245254713698
050009064000020570000045103000070406703608000000500700070000300095000601100003020,857139264431826579926745183589372416743618952612594738278461395395287641164953827
000206500100800060069000030800320000000000010700140800502700680607000005014000307,348276591175893264269451738891325476453687912726149853532714689687932145914568327
049005700300000001870024900900280010000500003458030200090810005000000140703052000,149365782326978451875124936937286514261549873458731269694817325582693147713452698
090020000000906000580000000653200900801060000729080003400738091900004027070000080,397825146214976835586413279653247918841369752729581463462738591938154627175692384
000030000008294006000060005500040902006980040094000600301620700070400009249570800,967135428158294376432867195513746982726981543894352617381629754675418239249573861
070001850000005360450300710007010430000938070000000021062093105380152007000867000,973621854821745369456389712597216438214938576638574921762493185389152647145867293
903080040000000002840050003380072651001004327200005904030000469000690005009010000,923781546715346892846259713384972651591864327267135984138527469472698135659413278
010000005003600092004000310000009008030800000090700050800040600047005901061902500,612493875583671492974258316426519738735824169198736254859147623247365981361982547
207080000001620900060005200300170000010590320074030000040358600000000000006207083,237981546451623978869745231325176894618594327974832165742358619183469752596217483
800400300124000090300002004690000051001600800000008406900704000076050000003000742,859416327124573698367982514698347251741625839235198476982734165476251983513869742
000005073100970002075200004209604000030010200708002000540000300000306007020000009,962485173184973652375261984259634718436718295718592436547829361891346527623157849
050000000600020401402076050890003002004007080000008900010002000207430006900000208,158394627679825431432176859891543762324967185765218943516782394287439516943651278
000140000169500000000000006096014030570860010300970082000098301618300200030401068,785146923169532847423789156896214735572863419341975682254698371618357294937421568
000109083000302900930008400060810000028095074400000008200480500504000816800006000,642159783187342965935768421769814352328695174451237698296481537574923816813576249
004200050006950800000000009102409000000506030950000000000100387089705000470020090,794283156216957843538641729162439578847516932953872461625194387389765214471328695
000061409401050632000200000503700004708004500964120007807006023040080010002000040,285361479471859632639247158513798264728634591964125387857416923346982715192573846
700920510280500090100067004038040000002080050670000000000002060300000000409150830,764928513283514796195367284538641972942783651671295348857432169316879425429156837
005091000004000000070062451012005007036970015050100080000213070700500000001080590,685491732124357869379862451812635947436978215957124386598213674763549128241786593
370058090004203100089004065508407000000030000000500000006005900807000006000710008,371658492654293187289174365598427613162839754743561829426385971817942536935716248
006009100890000036020000080060700050102000090500090002785106200010920005000500010,356879124897214536421653987963782451172465893548391762785136249614928375239547618
528060739630097045940305801400010950016009400259400006060000590090530000000040000,528164739631897245947325861473618952816259473259473186362781594794532618185946327
004008020600003090000410000370104000000200007000830605805901300010702009069300000,594678123681523794237419568376154982158296437942837615825941376413762859769385241
036280014500600209092005600920500000000060921060028030000003006600012007351796042,736289514518634279492175683923541768845367921167928435274853196689412357351796842
106082000840050200200004008400906000500040060700000014604300020070065100380010000,156782349843659271297134658421976835539841762768523914614398527972465183385217496
900350000207040350450200000000002900500780200000010800070004006060070520025160000,986351742217846359453297681748632915531789264692415873879524136164973528325168497
000000605010900072720683094240760000050004000863500047080006000070408009130000400,498172635316945872725683194241769583957834216863521947584396721672418359139257468
400000000003960810002007406284000100036120009090040280000375001020090008000000350,469812537753964812812537496284759163536128749197643285648375921325491678971286354
100290000000600201070014960526000000000800047704000600002089004007000810400700006,163298475849675231275314968526947183391826547784531629632189754957463812418752396
070004830100500270003070940040009380008042000219380004000000450400000609005010008,572964831194538276683271945746159382358642197219387564821796453437825619965413728
000050030008203900007090080709400058451008200000020049080600000170582006002040805,916854732548273961237196584729431658451968273863725149385619427174582396692347815
010420600000000002007816000000100250070000801102080000094060020008003009621098430,519427683846359712237816945983174256475632891162985374394761528758243169621598437
000080010090203000087004300000608709020030600070051004003065400208300100064000003,432586917691273845587194362145628739829437651376951284913765428258349176764812593
000003927300260405200040003002098000809100060100000090003010200001532000020689000,416853927398267415275941683652398174849175362137426598983714256761532849524689731
000402005500370000700005310009000600407058090003000050680547030000000070070906402,138492765596371248724685319859134627467258193213769854682547931941823576375916482
073400295210708004056009008080006072030000001060040580197000020640002007020070100,873461295219758364456329718584136972732895641961247583197583426645912837328674159
090104520405000600130200794089020107003001050000080206000839405300070018000010000,897164523425793681136258794689325147273641859541987236712839465364572918958416372
007158006600700820098002705070530162000010008010000900080004200206001009000800607,427158396651793824398642715874539162963217458512486973785964231246371589139825647
000080009200300407070004030002006905000008700507100083700000001381007006605801000,463785129258319467179264538832476915916538742547192683724653891381947256695821374
000000004000012500050900630200084000080790020010305800029050070040000100371040050,892563714763412589154978632237184965485796321916325847629851473548237196371649258
000063072930000800500000030008020001003040729062009480200051000000200040000800000,841563972937412856526987134498725361153648729762139485284351697319276548675894213
861059073540060000000700658052307006006100385000506720090075800000938060003020000,861259473547863912329714658952387146476192385138546729294675831715938264683421597
003400716904007003006050904000001809002080001891536072009028100030100000008060300,583492716924617583176853924367241859452789631891536472749328165635174298218965347
009070430004500000500000009098205604406037182702086090080760301007158046641300050,829671435174593268563842719398215674456937182712486593985764321237158946641329857
400081200060200053080563174020830700348007605000602008070000000050400300290378000,435781269761294853982563174629835741348917625517642938873156492156429387294378516
908012000506047001700805904063100200010078050057260000000500107605080002102000500,948612735536947821721835964463159278219478653857263419384526197695781342172394586
800004017000580406000020000009000604070360591000000300007900065060010000300070900,895634217712589436643127859139758624478362591526491378287943165964215783351876942
008010005350007000140300700071843590000102000000076310500408200860000050007030040,798214635352697184146385729671843592983152467425976318539468271864721953217539846
040608030000003807008429600090205060600300405407800320510004083000000500004000190,145678932926153847738429651391245768682397415457816329519764283263981574874532196
070600000030879106000000009387060005060900731009237080410003000000000400000046008,971624853532879146846315279387461925264958731159237684418793562693582417725146398
014900020032008010900700800106000003000071050050604190080000002001000560600400900,814963725732548619965712834176259483349871256258634197587196342491327568623485971
072006000905070000000093070800000002407800035000000700239014807006080000008309406,372146598915278643684593271893457162427861935561932784239614857146785329758329416
000024835000580000500160700600000000050306089034000106700001000000408600860000510,196724835472583961583169742618945273257316489934872156745691328321458697869237514
040600900500000320000008705900060000406002500810400000080000090090780150005004607,247635918568971324139248765952367841476812539813459276781526493694783152325194687
000031000000650039000400060200394700008002005000000320020000643004203900710006502,697831254482657139135429867256394718378162495941578326829715643564283971713946582
409000750001050096007060012004390020003000069080000500008000000300208900090000003,469123758231857496857964312614395827573482169982671534728539641346218975195746283
250009003000008000098340020040000002700020030821000076400600508007150000500000207,254719683173268945698345721349876152765421839821593476412637598987152364536984217
005090400012070009000062050091000503070000090530629004006000040000006005050307008,765193482812475639943862751691784523274531896538629174126958347387246915459317268
500386904068002070004900060105020480080504000040000006617000290052000000893260000,571386924968142375324975861135627489786594132249813756617458293452739618893261547
000000390800793206400800071900000060080000720012070809040139000003000000000607053,267514398851793246439862571974328165386951724512476839745139682693285417128647953
008000100601705800000816003105674009000001400000500006409000500050008024010000070,378942165691735842524816793135674289962381457847529316489267531753198624216453978
000340090800057000002000010019006230000700000500020461060070000100038900005090670,751342896896157324342869715419586237623714589587923461968275143174638952235491678
051030470632907008000050309810000020009061700560200000106000800074018200000004030,951836472632947158748152369813479526429561783567283914196325847374618295285794631
967043052030200000820107006309000507002030901000901023100402000600000000298306010,967843152431265879825197346319624587742538961586971423173482695654719238298356714
000901040004000005530480700000500037367000100140706009050103002000800070200000083,726951348814367295539482716982514637367298154145736829458173962693825471271649583
600000000005009000000500206960050034042000080007000000410000009020091005539002400,674123958285649173193587246961258734342976581857314692416735829728491365539862417
020610000050007000000502840042080900500000008103005004800429507204008139000001000,928614753456837291317592846642183975579246318183975624831429567264758139795361482
000815006017004020000020910090200000570041090300000107231457080000600200060190050,429815736617934528853726914194278365576341892382569147231457689945683271768192453
004000032050000001001864700000985003485000007900470080000006210572138000106059370,764591832859327461231864759627985143485613927913472586398746215572138694146259378
036001200009740000000003008005000720094030001300610000900008012100004860548126307,436851279859742136271963548615489723794235681382617954963578412127394865548126397
509000103030000897007203000600005030003060002098000501014007200002510000305042009,549786123236451897187293654621975438453168972798324561914637285872519346365842719
490000083300900120005030000000059030000000900050000704080091067506024890007006200,492617583378945126165832479721459638643178952859263714284591367536724891917386245
500000060102090804603000709008300200400205900200010600300000507007001080040000020,594178362172693854683452719718369245436285971259714638321846597967521483845937126
000802000002460105096700002060504003040170060028006050200000500304080006680000930,751832694832469175496751382967524813543178269128396457279613548314985726685247931
000029000420000060750030402195768230300010050070000100007000000530080940040007308,683429571429571863751836492195768234368214759274395186817943625536182947942657318
000043500016270430000081270340800060200000000060050780003020005057900000020005607,782643519516279438439581276345817962278496351961352784693728145157964823824135697
002000500960000701000900086420800000081002005506090208000009100040080060090003074,812674539964538721357921486429856317781342695536197248278469153143785962695213874
000090703470800902029000080030769021900200600002080000350000006090601000000507840,185492763473816952629375184538769421941253678762184395357948216894621537216537849
020700000804639000000012068030000050782060041400107000000201607000000025003040010,126758394854639172397412568931824756782365941465197283549281637618973425273546819
120300008000106700060004210901002800000090120250700930000003500804050000012000090,129375468483126759765984213971632845346598127258741936697413582834259671512867394
206570000084060000300002860030000470007000008408007300000005709020043086800020143,216578934984361257375492861132689475597234618468157392643815729721943586859726143
080450790049016802630000000078104050064800200000600000800041007050080120700060400,182453796549716832637298514378124659964835271215679348823541967456987123791362485
000000050908004000415900007072089000800000002530001060700102090290006104000097000,327618459968574213415923687672389541841765932539241768754132896293856174186497325
006020701400003000009010060000008007080002600017650008002540380700006210000000005,836925741471863592529714863965438127384172659217659438192547386758396214643281975
910003200000020008004501067700050893000000600001200004020840750005300000000010006,918673245567924138234581967742156893853497612691238574326849751175362489489715326
500314200930280750028579001089000005000807903000400000010008040890000126003600008,567314289931286754428579631389162475142857963756493812615928347894735126273641598
006052007710800000258000040802094100005070064001000500520300008100020630000900020,946152387713849256258736941862594173395271864471683592529367418187425639634918725
050461000098007001600003205700000010009008502005020709040000050072009300000530000,257461893398257641614983275726395418139748562485126739943872156572619384861534927
000000840095403217600000005500000069400001070380600000700204000906005001030080002,213579846895463217647128935571842369462391578389657124758214693926735481134986752
000040000190703000000020007209005000080400200037209001361502409048000100902010030,726948315194753682853126947219835764685471293437269851361582479548397126972614538
700900061261007000500020000009060400000000300020810500082075000000008620000000875,738954261261387954594126738319562487856749312427813596982675143175438629643291875
010000580200000007000070014000080000709060021080509000376010400000697105000008070,617942583248153967935876214462781359759364821183529746376215498824697135591438672
301000982600092000020010060098407230030000490054906800002000004000001750000009000,341765982675892143829314567198457236736128495254936871982573614463281759517649328
801000432009301085043002070380005017100003268900010000092000056008500020000007890,861759432279341685543862179386425917154973268927618543792184356438596721615237894
001070006957060103004013750030280001000300400800000005590004007208050034040700500,381579246957462183624813759435286971712395468869147325593624817278951634146738592
080060200976000000231004006610008900893050000000439600160203080300600020040000003,485367291976812354231594876614728935893156742527439618169243587358671429742985163
